,max_len,channel,error_prob,noise,metric,value
3763,10,erasure,0.10,noise,topographic_rho,0.3000542749382918
3764,10,erasure,0.10,no noise,topographic_rho,-0.0030476982951954477
3765,10,erasure,0.10,noise,topographic_rho,-0.05474900416450345
3766,10,erasure,0.10,no noise,topographic_rho,0.41166124140487015
3767,10,erasure,0.10,noise,topographic_rho,0.42675587397106685
3768,10,erasure,0.10,no noise,topographic_rho,0.3255751397281468
3769,10,erasure,0.10,noise,topographic_rho,0.3372100554762704
3770,2,erasure,0.10,no noise,topographic_rho,0.28117090662960426
3771,2,erasure,0.10,noise,topographic_rho,0.3296589535925602
3772,2,erasure,0.10,no noise,topographic_rho,0.3316093501402144
3773,2,erasure,0.10,noise,topographic_rho,0.3683329558258424
3774,2,erasure,0.10,no noise,topographic_rho,0.32910210091657904
3775,2,erasure,0.10,noise,topographic_rho,0.36944955276725594
3776,2,erasure,0.10,no noise,topographic_rho,0.2892303554655263
3777,2,erasure,0.10,noise,topographic_rho,0.32709006340054125
3778,2,erasure,0.10,no noise,topographic_rho,0.3479833583147558
3779,2,erasure,0.10,noise,topographic_rho,0.37084211301312775
3780,3,erasure,0.10,no noise,topographic_rho,0.40332041076219816
3781,3,erasure,0.10,noise,topographic_rho,0.4538089637297187
3782,3,erasure,0.10,no noise,topographic_rho,0.313641040381398
3783,3,erasure,0.10,noise,topographic_rho,0.34222047797361105
3784,3,erasure,0.10,no noise,topographic_rho,0.3850673709297592
3785,3,erasure,0.10,noise,topographic_rho,0.43013784732539223
3786,3,erasure,0.10,no noise,topographic_rho,0.3345424563883171
3787,3,erasure,0.10,noise,topographic_rho,0.37272516176538645
3788,3,erasure,0.10,no noise,topographic_rho,0.319767097741387
3789,3,erasure,0.10,noise,topographic_rho,0.33796807008240126
3790,5,erasure,0.10,no noise,topographic_rho,0.28932470556462825
3791,5,erasure,0.10,noise,topographic_rho,0.30858698747803964
3792,5,erasure,0.10,no noise,topographic_rho,0.37957360638902965
3793,5,erasure,0.10,noise,topographic_rho,0.40474915833167086
3794,5,erasure,0.10,no noise,topographic_rho,0.268276564227114
3795,5,erasure,0.10,noise,topographic_rho,0.3037482360715207
3796,5,erasure,0.10,no noise,topographic_rho,0.3742404860303133
3797,5,erasure,0.10,noise,topographic_rho,0.39789744787983916
3798,5,erasure,0.10,no noise,topographic_rho,0.27062659698914354
3799,5,erasure,0.10,noise,topographic_rho,0.2968889728032129
3800,10,erasure,0.15,no noise,topographic_rho,-0.012952197033238496
3801,10,erasure,0.15,noise,topographic_rho,-0.05474900416450345
3802,10,erasure,0.15,no noise,topographic_rho,0.3358349909169914
3803,10,erasure,0.15,noise,topographic_rho,0.3837349978650137
3804,10,erasure,0.15,no noise,topographic_rho,0.28820553078781774
3805,10,erasure,0.15,noise,topographic_rho,0.3173671874842757
3806,10,erasure,0.15,no noise,topographic_rho,0.35683045233388355
3807,10,erasure,0.15,noise,topographic_rho,0.3901982828744259
3808,10,erasure,0.15,no noise,topographic_rho,0.3208671412409369
3809,10,erasure,0.15,noise,topographic_rho,0.3372753491287389
3810,2,erasure,0.15,no noise,topographic_rho,0.3001842132325364
3811,2,erasure,0.15,noise,topographic_rho,0.35655953314978495
